Nombre,Puntaje,Fecha
EVELYN,502031,"01/17/2026, 12:00:00 AM"
VALERIA,281245,"02/08/2026, 12:00:00 AM"
CHOCHO,1179891,"02/07/2026, 12:00:00 AM"
SEBAS,57223,"01/14/2026, 12:00:00 AM"
SEBAS,403279,"02/11/2026, 12:00:00 AM"
CARO,505560,"01/30/2026, 12:00:00 AM"
DANIELA,63472,"01/15/2026, 12:00:00 AM"
VALERIA,635932,"01/02/2026, 12:00:00 AM"
VALERIA,1151135,"01/04/2026, 12:00:00 AM"
VALERIA,742801,"02/09/2026, 12:00:00 AM"
MAGALY,514764,"02/27/2026, 12:00:00 AM"
EVELYN,832030,"01/13/2026, 12:00:00 AM"
VALERIA,602308,"02/23/2026, 12:00:00 AM"
DANIELA,257206,"02/05/2026, 12:00:00 AM"
SEBAS,275105,"02/04/2026, 12:00:00 AM"
CHOCHO,51784,"02/15/2026, 12:00:00 AM"
SEBAS,1162,"01/14/2026, 12:00:00 AM"
EVELYN,403992,"01/16/2026, 12:00:00 AM"
DIEGO,40807,"01/02/2026, 12:00:00 AM"
DANIELA,613969,"01/31/2026, 12:00:00 AM"
SEBAS,774,"01/07/2026, 12:00:00 AM"
EDWIN,122006,"03/01/2026, 12:00:00 AM"
VALERIA,39919,"01/03/2026, 12:00:00 AM"
EVELYN,224079,"01/16/2026, 12:00:00 AM"
CARO,80801,"02/17/2026, 12:00:00 AM"
CARO,227500,"02/12/2026, 12:00:00 AM"
SEBAS,52312,"02/03/2026, 12:00:00 AM"
CARO,197926,"01/07/2026, 12:00:00 AM"
EVELYN,62234,"01/03/2026, 12:00:00 AM"
EDWIN,1137232,"02/03/2026, 12:00:00 AM"
VALERIA,845,"02/24/2026, 12:00:00 AM"
SEBAS,485834,"01/09/2026, 12:00:00 AM"
DIEGO,43129,"01/11/2026, 12:00:00 AM"
VALERIA,1052,"01/13/2026, 12:00:00 AM"
EDWIN,61442,"02/06/2026, 12:00:00 AM"
VALERIA,1033515,"01/05/2026, 12:00:00 AM"
CARO,289457,"01/12/2026, 12:00:00 AM"
SEBAS,1020172,"02/26/2026, 12:00:00 AM"
SEBAS,761666,"01/17/2026, 12:00:00 AM"
CHOCHO,52163,"01/16/2026, 12:00:00 AM"
SEBAS,576880,"02/15/2026, 12:00:00 AM"
CARO,40251,"01/08/2026, 12:00:00 AM"
CARO,35299,"01/17/2026, 12:00:00 AM"
DANIELA,1125,"01/16/2026, 12:00:00 AM"
EDWIN,1151804,"02/02/2026, 12:00:00 AM"
DIEGO,370640,"01/06/2026, 12:00:00 AM"
DIEGO,204236,"02/24/2026, 12:00:00 AM"
DIEGO,308330,"01/28/2026, 12:00:00 AM"
CHOCHO,53980,"02/26/2026, 12:00:00 AM"
DIEGO,56478,"01/19/2026, 12:00:00 AM"
EVELYN,1022609,"01/13/2026, 12:00:00 AM"
DANIELA,904314,"02/01/2026, 12:00:00 AM"
VALERIA,1079,"01/24/2026, 12:00:00 AM"
CARO,439155,"01/28/2026, 12:00:00 AM"
CHOCHO,359601,"02/24/2026, 12:00:00 AM"
MAGALY,49736,"02/19/2026, 12:00:00 AM"
CHOCHO,253931,"02/07/2026, 12:00:00 AM"
EDWIN,1029,"01/16/2026, 12:00:00 AM"
MAGALY,1090661,"01/27/2026, 12:00:00 AM"
MAGALY,471701,"02/11/2026, 12:00:00 AM"
EDWIN,57916,"01/22/2026, 12:00:00 AM"
EDWIN,53689,"01/08/2026, 12:00:00 AM"
MAGALY,1020141,"02/15/2026, 12:00:00 AM"
EDWIN,1170,"01/07/2026, 12:00:00 AM"
CHOCHO,888,"01/20/2026, 12:00:00 AM"
SEBAS,998816,"02/17/2026, 12:00:00 AM"
CARO,1048498,"02/14/2026, 12:00:00 AM"
CHOCHO,613309,"01/19/2026, 12:00:00 AM"
CHOCHO,766939,"01/07/2026, 12:00:00 AM"
DIEGO,297406,"01/14/2026, 12:00:00 AM"
CHOCHO,199836,"01/02/2026, 12:00:00 AM"
CHOCHO,1133,"03/01/2026, 12:00:00 AM"
VALERIA,1122949,"02/20/2026, 12:00:00 AM"
DANIELA,1063,"01/24/2026, 12:00:00 AM"
EVELYN,92425,"01/17/2026, 12:00:00 AM"
CHOCHO,201995,"02/09/2026, 12:00:00 AM"
DANIELA,624034,"01/22/2026, 12:00:00 AM"
EVELYN,475044,"01/22/2026, 12:00:00 AM"
SEBAS,1227588,"01/07/2026, 12:00:00 AM"
CHOCHO,207222,"02/03/2026, 12:00:00 AM"
VALERIA,775230,"02/05/2026, 12:00:00 AM"
CHOCHO,649841,"01/14/2026, 12:00:00 AM"
MAGALY,1094665,"01/11/2026, 12:00:00 AM"
CARO,1096987,"01/08/2026, 12:00:00 AM"
DANIELA,119744,"02/02/2026, 12:00:00 AM"
CHOCHO,792,"03/01/2026, 12:00:00 AM"
EVELYN,807,"02/13/2026, 12:00:00 AM"
CHOCHO,714,"01/27/2026, 12:00:00 AM"
DANIELA,430696,"02/11/2026, 12:00:00 AM"
VALERIA,276912,"01/19/2026, 12:00:00 AM"
MAGALY,309439,"02/14/2026, 12:00:00 AM"
MAGALY,1028,"01/23/2026, 12:00:00 AM"
SEBAS,840667,"01/19/2026, 12:00:00 AM"
VALERIA,452394,"01/25/2026, 12:00:00 AM"
SEBAS,436058,"01/28/2026, 12:00:00 AM"
MAGALY,618608,"02/15/2026, 12:00:00 AM"
SEBAS,62473,"02/19/2026, 12:00:00 AM"
DANIELA,61814,"01/31/2026, 12:00:00 AM"
VALERIA,461648,"02/22/2026, 12:00:00 AM"
SEBAS,393703,"02/16/2026, 12:00:00 AM"
DANIELA,1158,"01/17/2026, 12:00:00 AM"
DIEGO,293234,"01/29/2026, 12:00:00 AM"
DIEGO,186855,"01/10/2026, 12:00:00 AM"
DIEGO,1193927,"01/16/2026, 12:00:00 AM"
DANIELA,118750,"01/18/2026, 12:00:00 AM"
CHOCHO,46827,"01/28/2026, 12:00:00 AM"
VALERIA,38340,"01/06/2026, 12:00:00 AM"
DANIELA,444663,"02/04/2026, 12:00:00 AM"
CARO,200771,"01/05/2026, 12:00:00 AM"
DANIELA,90029,"01/18/2026, 12:00:00 AM"
DANIELA,779950,"02/19/2026, 12:00:00 AM"
DANIELA,126277,"02/23/2026, 12:00:00 AM"
VALERIA,837,"01/02/2026, 12:00:00 AM"
CHOCHO,749860,"01/31/2026, 12:00:00 AM"
MAGALY,888529,"03/01/2026, 12:00:00 AM"
CHOCHO,85266,"02/28/2026, 12:00:00 AM"
DIEGO,78790,"01/19/2026, 12:00:00 AM"
CHOCHO,201409,"01/01/2026, 12:00:00 AM"
DANIELA,248996,"01/14/2026, 12:00:00 AM"
SEBAS,1280116,"02/05/2026, 12:00:00 AM"
DANIELA,225459,"01/04/2026, 12:00:00 AM"
MAGALY,113651,"02/19/2026, 12:00:00 AM"
VALERIA,310487,"02/14/2026, 12:00:00 AM"
VALERIA,183217,"02/08/2026, 12:00:00 AM"
EDWIN,218140,"01/02/2026, 12:00:00 AM"
MAGALY,188927,"01/20/2026, 12:00:00 AM"
EVELYN,104670,"02/15/2026, 12:00:00 AM"
DIEGO,44963,"01/21/2026, 12:00:00 AM"
EVELYN,1133799,"02/04/2026, 12:00:00 AM"
CARO,896,"02/14/2026, 12:00:00 AM"
EVELYN,206166,"02/11/2026, 12:00:00 AM"
CARO,36723,"01/03/2026, 12:00:00 AM"
CARO,83576,"01/29/2026, 12:00:00 AM"
CARO,886,"01/13/2026, 12:00:00 AM"
MAGALY,75369,"01/01/2026, 12:00:00 AM"
DIEGO,107126,"01/18/2026, 12:00:00 AM"
MAGALY,35765,"01/01/2026, 12:00:00 AM"
VALERIA,46773,"01/20/2026, 12:00:00 AM"
CHOCHO,115229,"02/03/2026, 12:00:00 AM"
EVELYN,113187,"02/03/2026, 12:00:00 AM"
EDWIN,262144,"01/23/2026, 12:00:00 AM"
SEBAS,1248233,"02/11/2026, 12:00:00 AM"
DIEGO,524757,"01/06/2026, 12:00:00 AM"
DANIELA,500215,"01/10/2026, 12:00:00 AM"
SEBAS,88557,"01/26/2026, 12:00:00 AM"
DIEGO,41589,"01/29/2026, 12:00:00 AM"
MAGALY,868856,"01/11/2026, 12:00:00 AM"
CARO,998,"02/23/2026, 12:00:00 AM"
EDWIN,121339,"01/18/2026, 12:00:00 AM"
EVELYN,306822,"02/11/2026, 12:00:00 AM"
DIEGO,548348,"02/15/2026, 12:00:00 AM"
VALERIA,860,"02/07/2026, 12:00:00 AM"
MAGALY,86596,"01/27/2026, 12:00:00 AM"
MAGALY,779639,"02/23/2026, 12:00:00 AM"
CARO,73568,"02/06/2026, 12:00:00 AM"
CARO,417898,"01/06/2026, 12:00:00 AM"
EDWIN,830,"02/15/2026, 12:00:00 AM"
SEBAS,95032,"01/04/2026, 12:00:00 AM"
DIEGO,615172,"02/27/2026, 12:00:00 AM"
EVELYN,49907,"02/18/2026, 12:00:00 AM"
VALERIA,64319,"01/31/2026, 12:00:00 AM"
CHOCHO,405948,"01/10/2026, 12:00:00 AM"
MAGALY,181628,"01/28/2026, 12:00:00 AM"
CARO,1291296,"02/13/2026, 12:00:00 AM"
DANIELA,45759,"01/22/2026, 12:00:00 AM"
EVELYN,60872,"02/02/2026, 12:00:00 AM"
EDWIN,1188232,"01/14/2026, 12:00:00 AM"
CARO,119172,"01/24/2026, 12:00:00 AM"
CARO,730188,"02/24/2026, 12:00:00 AM"
VALERIA,123813,"02/10/2026, 12:00:00 AM"
SEBAS,836541,"01/16/2026, 12:00:00 AM"
SEBAS,200921,"02/28/2026, 12:00:00 AM"
CARO,1036,"01/02/2026, 12:00:00 AM"
MAGALY,117246,"01/10/2026, 12:00:00 AM"
CARO,118336,"02/13/2026, 12:00:00 AM"
CARO,105696,"01/23/2026, 12:00:00 AM"
MAGALY,294781,"01/13/2026, 12:00:00 AM"
EDWIN,129915,"02/04/2026, 12:00:00 AM"
EVELYN,192835,"02/27/2026, 12:00:00 AM"
DANIELA,1241095,"02/19/2026, 12:00:00 AM"
MAGALY,960,"02/25/2026, 12:00:00 AM"
DIEGO,93129,"01/26/2026, 12:00:00 AM"
CHOCHO,183561,"01/09/2026, 12:00:00 AM"
DIEGO,45719,"02/12/2026, 12:00:00 AM"
EDWIN,96657,"02/03/2026, 12:00:00 AM"
SEBAS,60358,"02/20/2026, 12:00:00 AM"
DANIELA,505502,"02/07/2026, 12:00:00 AM"
VALERIA,206977,"01/14/2026, 12:00:00 AM"
DIEGO,99210,"01/27/2026, 12:00:00 AM"
CHOCHO,258990,"02/14/2026, 12:00:00 AM"
CHOCHO,80781,"01/06/2026, 12:00:00 AM"
DANIELA,109524,"01/26/2026, 12:00:00 AM"
SEBAS,126507,"02/12/2026, 12:00:00 AM"
EVELYN,463810,"02/16/2026, 12:00:00 AM"
DIEGO,45267,"01/22/2026, 12:00:00 AM"
DIEGO,450826,"02/15/2026, 12:00:00 AM"
VALERIA,128224,"02/09/2026, 12:00:00 AM"
CHOCHO,255489,"01/15/2026, 12:00:00 AM"
EVELYN,1146,"02/06/2026, 12:00:00 AM"
MAGALY,608815,"02/21/2026, 12:00:00 AM"
EVELYN,965153,"02/14/2026, 12:00:00 AM"
EDWIN,864,"02/15/2026, 12:00:00 AM"
CARO,1293967,"02/12/2026, 12:00:00 AM"
EDWIN,262466,"02/10/2026, 12:00:00 AM"
SEBAS,56261,"01/08/2026, 12:00:00 AM"
MAGALY,1029,"02/10/2026, 12:00:00 AM"
VALERIA,231106,"01/13/2026, 12:00:00 AM"
EVELYN,738,"02/12/2026, 12:00:00 AM"
MAGALY,959937,"01/23/2026, 12:00:00 AM"
CHOCHO,300910,"02/13/2026, 12:00:00 AM"
EVELYN,369612,"01/26/2026, 12:00:00 AM"
SEBAS,1222823,"01/08/2026, 12:00:00 AM"
DIEGO,101996,"02/02/2026, 12:00:00 AM"
EDWIN,1194,"01/30/2026, 12:00:00 AM"
CARO,175726,"01/21/2026, 12:00:00 AM"
SEBAS,84956,"01/08/2026, 12:00:00 AM"
EVELYN,309958,"02/28/2026, 12:00:00 AM"
CARO,103304,"02/21/2026, 12:00:00 AM"
SEBAS,706,"02/05/2026, 12:00:00 AM"
EVELYN,942,"02/23/2026, 12:00:00 AM"
CARO,71811,"01/26/2026, 12:00:00 AM"
DIEGO,252921,"02/12/2026, 12:00:00 AM"
VALERIA,94005,"01/25/2026, 12:00:00 AM"
CHOCHO,124459,"01/19/2026, 12:00:00 AM"
MAGALY,352293,"02/20/2026, 12:00:00 AM"
EVELYN,880,"02/09/2026, 12:00:00 AM"
MAGALY,469016,"02/18/2026, 12:00:00 AM"
CARO,1284302,"02/23/2026, 12:00:00 AM"
EVELYN,623538,"01/01/2026, 12:00:00 AM"
CHOCHO,53616,"02/20/2026, 12:00:00 AM"
DIEGO,292764,"02/26/2026, 12:00:00 AM"
EDWIN,788936,"02/09/2026, 12:00:00 AM"
SEBAS,1089278,"01/17/2026, 12:00:00 AM"
EVELYN,249601,"02/19/2026, 12:00:00 AM"
DIEGO,51769,"02/08/2026, 12:00:00 AM"
EVELYN,232095,"01/05/2026, 12:00:00 AM"
EVELYN,212542,"02/05/2026, 12:00:00 AM"
MAGALY,226568,"02/08/2026, 12:00:00 AM"
CARO,59058,"02/05/2026, 12:00:00 AM"
DIEGO,107090,"02/23/2026, 12:00:00 AM"
EDWIN,80300,"02/17/2026, 12:00:00 AM"
DANIELA,708,"01/22/2026, 12:00:00 AM"
EDWIN,418429,"01/10/2026, 12:00:00 AM"
DANIELA,53445,"02/01/2026, 12:00:00 AM"
DANIELA,594951,"01/03/2026, 12:00:00 AM"
DIEGO,888972,"02/27/2026, 12:00:00 AM"
VALERIA,802063,"02/08/2026, 12:00:00 AM"
DANIELA,894,"02/07/2026, 12:00:00 AM"
EVELYN,1295,"02/03/2026, 12:00:00 AM"
CHOCHO,789636,"01/23/2026, 12:00:00 AM"
DANIELA,390501,"01/28/2026, 12:00:00 AM"
EDWIN,50324,"02/21/2026, 12:00:00 AM"
VALERIA,180743,"02/05/2026, 12:00:00 AM"
EDWIN,990310,"02/25/2026, 12:00:00 AM"
SEBAS,986,"02/20/2026, 12:00:00 AM"
DIEGO,399167,"02/24/2026, 12:00:00 AM"
EDWIN,53507,"02/10/2026, 12:00:00 AM"
MAGALY,472846,"02/16/2026, 12:00:00 AM"
SEBAS,503669,"02/20/2026, 12:00:00 AM"
CHOCHO,299691,"01/21/2026, 12:00:00 AM"
CARO,278453,"01/11/2026, 12:00:00 AM"
CARO,259780,"01/27/2026, 12:00:00 AM"
CHOCHO,254969,"02/27/2026, 12:00:00 AM"
VALERIA,619882,"01/20/2026, 12:00:00 AM"
CHOCHO,1277,"02/20/2026, 12:00:00 AM"
CARO,1041,"02/21/2026, 12:00:00 AM"
VALERIA,515827,"01/13/2026, 12:00:00 AM"
MAGALY,74495,"02/05/2026, 12:00:00 AM"
EVELYN,1076330,"01/07/2026, 12:00:00 AM"
MAGALY,42854,"02/17/2026, 12:00:00 AM"
MAGALY,46821,"02/27/2026, 12:00:00 AM"
CARO,45482,"02/06/2026, 12:00:00 AM"
DANIELA,628954,"01/11/2026, 12:00:00 AM"
EDWIN,801258,"01/08/2026, 12:00:00 AM"
MAGALY,115516,"01/24/2026, 12:00:00 AM"
EDWIN,272339,"02/22/2026, 12:00:00 AM"
DIEGO,120460,"01/03/2026, 12:00:00 AM"
CHOCHO,844603,"02/21/2026, 12:00:00 AM"
EVELYN,606252,"02/19/2026, 12:00:00 AM"
CHOCHO,199741,"01/11/2026, 12:00:00 AM"
DANIELA,953729,"02/01/2026, 12:00:00 AM"
CARO,901,"01/09/2026, 12:00:00 AM"
MAGALY,493943,"02/26/2026, 12:00:00 AM"
CHOCHO,249005,"01/30/2026, 12:00:00 AM"
CHOCHO,555123,"01/25/2026, 12:00:00 AM"
MAGALY,471464,"02/05/2026, 12:00:00 AM"
MAGALY,61058,"02/28/2026, 12:00:00 AM"
CARO,125168,"02/02/2026, 12:00:00 AM"
EDWIN,1123,"01/06/2026, 12:00:00 AM"
VALERIA,409260,"01/18/2026, 12:00:00 AM"
EVELYN,875,"01/04/2026, 12:00:00 AM"
DANIELA,1169796,"02/14/2026, 12:00:00 AM"
DIEGO,108143,"02/13/2026, 12:00:00 AM"
DIEGO,1265265,"01/08/2026, 12:00:00 AM"
DIEGO,183989,"02/23/2026, 12:00:00 AM"
EDWIN,240433,"01/09/2026, 12:00:00 AM"
VALERIA,933,"01/23/2026, 12:00:00 AM"
SEBAS,118330,"01/30/2026, 12:00:00 AM"
MAGALY,43171,"02/13/2026, 12:00:00 AM"
DANIELA,1065,"02/01/2026, 12:00:00 AM"
MAGALY,35063,"03/01/2026, 12:00:00 AM"
CARO,95022,"01/17/2026, 12:00:00 AM"
EVELYN,43275,"01/16/2026, 12:00:00 AM"
DIEGO,358575,"02/18/2026, 12:00:00 AM"
CARO,590747,"02/17/2026, 12:00:00 AM"
DIEGO,413815,"02/20/2026, 12:00:00 AM"
VALERIA,286533,"01/17/2026, 12:00:00 AM"
EDWIN,848260,"01/02/2026, 12:00:00 AM"
CHOCHO,120922,"02/13/2026, 12:00:00 AM"
EVELYN,1254,"02/03/2026, 12:00:00 AM"
SEBAS,122353,"02/04/2026, 12:00:00 AM"
DIEGO,94488,"01/17/2026, 12:00:00 AM"
CARO,445284,"01/02/2026, 12:00:00 AM"
MAGALY,843253,"01/31/2026, 12:00:00 AM"
CHOCHO,421587,"01/02/2026, 12:00:00 AM"
EVELYN,127373,"01/24/2026, 12:00:00 AM"
DANIELA,901079,"02/22/2026, 12:00:00 AM"
VALERIA,991,"01/16/2026, 12:00:00 AM"
CHOCHO,250738,"01/07/2026, 12:00:00 AM"
MAGALY,274680,"01/22/2026, 12:00:00 AM"
EVELYN,225711,"01/05/2026, 12:00:00 AM"
CARO,52714,"01/31/2026, 12:00:00 AM"
DANIELA,704,"01/12/2026, 12:00:00 AM"
DIEGO,250331,"02/03/2026, 12:00:00 AM"
DANIELA,350012,"02/08/2026, 12:00:00 AM"
CARO,827215,"02/16/2026, 12:00:00 AM"
DIEGO,88520,"02/01/2026, 12:00:00 AM"
CHOCHO,1054415,"01/30/2026, 12:00:00 AM"
DIEGO,61262,"02/09/2026, 12:00:00 AM"
CARO,40002,"01/01/2026, 12:00:00 AM"
EDWIN,1008773,"01/22/2026, 12:00:00 AM"
DANIELA,56200,"01/28/2026, 12:00:00 AM"
CARO,517444,"02/27/2026, 12:00:00 AM"
EVELYN,1130929,"02/14/2026, 12:00:00 AM"
DIEGO,40638,"01/30/2026, 12:00:00 AM"
EDWIN,121484,"02/11/2026, 12:00:00 AM"
DANIELA,839,"01/02/2026, 12:00:00 AM"
EDWIN,797,"01/11/2026, 12:00:00 AM"
CHOCHO,588269,"02/23/2026, 12:00:00 AM"
MAGALY,273985,"02/14/2026, 12:00:00 AM"
CARO,1021,"02/09/2026, 12:00:00 AM"
SEBAS,39642,"01/10/2026, 12:00:00 AM"
DANIELA,311777,"01/09/2026, 12:00:00 AM"
DIEGO,44207,"01/12/2026, 12:00:00 AM"
DIEGO,745319,"01/02/2026, 12:00:00 AM"
CHOCHO,638927,"03/01/2026, 12:00:00 AM"
CARO,105261,"01/25/2026, 12:00:00 AM"
SEBAS,290615,"02/12/2026, 12:00:00 AM"
DANIELA,87502,"02/07/2026, 12:00:00 AM"
VALERIA,367541,"01/18/2026, 12:00:00 AM"
EVELYN,1296669,"01/05/2026, 12:00:00 AM"
CARO,118275,"01/19/2026, 12:00:00 AM"
DANIELA,574803,"01/29/2026, 12:00:00 AM"
SEBAS,1293657,"02/11/2026, 12:00:00 AM"
CHOCHO,48926,"01/18/2026, 12:00:00 AM"
CHOCHO,871,"01/12/2026, 12:00:00 AM"
EVELYN,1023081,"01/09/2026, 12:00:00 AM"
EVELYN,39855,"02/08/2026, 12:00:00 AM"
SEBAS,190150,"02/15/2026, 12:00:00 AM"
SEBAS,1033,"01/26/2026, 12:00:00 AM"
MAGALY,40509,"02/06/2026, 12:00:00 AM"
MAGALY,837431,"03/01/2026, 12:00:00 AM"
CARO,98208,"01/14/2026, 12:00:00 AM"
SEBAS,60187,"01/25/2026, 12:00:00 AM"
VALERIA,975,"01/09/2026, 12:00:00 AM"
EDWIN,181590,"01/24/2026, 12:00:00 AM"
CARO,1109,"01/10/2026, 12:00:00 AM"
MAGALY,1125,"02/19/2026, 12:00:00 AM"
MAGALY,219006,"01/22/2026, 12:00:00 AM"
EVELYN,920,"01/17/2026, 12:00:00 AM"
DANIELA,80097,"01/22/2026, 12:00:00 AM"
CARO,1111,"02/17/2026, 12:00:00 AM"
CARO,197842,"01/02/2026, 12:00:00 AM"
CHOCHO,96626,"01/19/2026, 12:00:00 AM"
EVELYN,59724,"01/04/2026, 12:00:00 AM"
CHOCHO,506383,"01/10/2026, 12:00:00 AM"
DANIELA,712123,"01/28/2026, 12:00:00 AM"
VALERIA,1133022,"02/07/2026, 12:00:00 AM"
SEBAS,268065,"01/13/2026, 12:00:00 AM"
DANIELA,356014,"01/22/2026, 12:00:00 AM"
EVELYN,513176,"02/03/2026, 12:00:00 AM"
DIEGO,57893,"02/18/2026, 12:00:00 AM"
CARO,1064441,"01/26/2026, 12:00:00 AM"
CARO,178267,"02/21/2026, 12:00:00 AM"
CARO,72080,"01/22/2026, 12:00:00 AM"
MAGALY,54750,"01/01/2026, 12:00:00 AM"
CHOCHO,82546,"01/17/2026, 12:00:00 AM"
VALERIA,596985,"02/12/2026, 12:00:00 AM"
DIEGO,39295,"01/24/2026, 12:00:00 AM"
CARO,986,"01/25/2026, 12:00:00 AM"
MAGALY,720,"02/07/2026, 12:00:00 AM"
CARO,398396,"01/07/2026, 12:00:00 AM"
CHOCHO,1092187,"02/10/2026, 12:00:00 AM"
EVELYN,1011975,"02/03/2026, 12:00:00 AM"
CARO,567126,"01/11/2026, 12:00:00 AM"
EDWIN,1158,"01/24/2026, 12:00:00 AM"
VALERIA,84835,"02/19/2026, 12:00:00 AM"
SEBAS,1108,"01/18/2026, 12:00:00 AM"
CHOCHO,107542,"01/09/2026, 12:00:00 AM"
MAGALY,215813,"01/14/2026, 12:00:00 AM"
CARO,128449,"01/21/2026, 12:00:00 AM"
SEBAS,98314,"02/25/2026, 12:00:00 AM"
EVELYN,1157,"02/03/2026, 12:00:00 AM"
CARO,930,"01/15/2026, 12:00:00 AM"
EVELYN,966802,"02/17/2026, 12:00:00 AM"
CARO,94973,"02/11/2026, 12:00:00 AM"
CHOCHO,916048,"02/05/2026, 12:00:00 AM"
VALERIA,1235406,"02/06/2026, 12:00:00 AM"
CARO,936,"02/09/2026, 12:00:00 AM"
VALERIA,399632,"01/27/2026, 12:00:00 AM"
SEBAS,105498,"01/23/2026, 12:00:00 AM"
SEBAS,72075,"02/23/2026, 12:00:00 AM"
SEBAS,61540,"01/02/2026, 12:00:00 AM"
EVELYN,99761,"02/20/2026, 12:00:00 AM"
CHOCHO,390020,"01/06/2026, 12:00:00 AM"
EVELYN,574217,"01/18/2026, 12:00:00 AM"
DIEGO,1113957,"01/27/2026, 12:00:00 AM"
CHOCHO,1036,"01/21/2026, 12:00:00 AM"
DANIELA,765656,"01/20/2026, 12:00:00 AM"
DANIELA,320055,"02/01/2026, 12:00:00 AM"
VALERIA,43534,"01/25/2026, 12:00:00 AM"
MAGALY,256834,"02/24/2026, 12:00:00 AM"
EVELYN,1265438,"01/25/2026, 12:00:00 AM"
MAGALY,318664,"01/24/2026, 12:00:00 AM"
EDWIN,82907,"01/21/2026, 12:00:00 AM"
DIEGO,287836,"02/19/2026, 12:00:00 AM"
DIEGO,439415,"02/18/2026, 12:00:00 AM"
DANIELA,125912,"01/16/2026, 12:00:00 AM"
CHOCHO,37755,"02/25/2026, 12:00:00 AM"
CHOCHO,913200,"01/23/2026, 12:00:00 AM"
DIEGO,422473,"02/03/2026, 12:00:00 AM"
EDWIN,61453,"02/12/2026, 12:00:00 AM"
MAGALY,433537,"02/12/2026, 12:00:00 AM"
CARO,305544,"02/05/2026, 12:00:00 AM"
EVELYN,1093668,"02/25/2026, 12:00:00 AM"
DANIELA,1273,"01/18/2026, 12:00:00 AM"
VALERIA,43410,"02/14/2026, 12:00:00 AM"
DIEGO,855,"01/10/2026, 12:00:00 AM"
DIEGO,63275,"01/11/2026, 12:00:00 AM"
SEBAS,264748,"01/07/2026, 12:00:00 AM"
DANIELA,77998,"01/03/2026, 12:00:00 AM"
MAGALY,447083,"02/24/2026, 12:00:00 AM"
DANIELA,565290,"01/14/2026, 12:00:00 AM"
SEBAS,122068,"01/09/2026, 12:00:00 AM"
VALERIA,1061,"02/21/2026, 12:00:00 AM"
SEBAS,969,"02/25/2026, 12:00:00 AM"
CHOCHO,769863,"02/08/2026, 12:00:00 AM"
CHOCHO,1207986,"02/01/2026, 12:00:00 AM"
CHOCHO,236118,"02/22/2026, 12:00:00 AM"
DANIELA,566768,"02/07/2026, 12:00:00 AM"
CHOCHO,392549,"02/17/2026, 12:00:00 AM"
EDWIN,87257,"03/01/2026, 12:00:00 AM"
VALERIA,237343,"02/11/2026, 12:00:00 AM"
CARO,819,"01/06/2026, 12:00:00 AM"
EVELYN,423654,"02/16/2026, 12:00:00 AM"
MAGALY,965,"02/13/2026, 12:00:00 AM"
MAGALY,230822,"01/20/2026, 12:00:00 AM"
MAGALY,506241,"02/06/2026, 12:00:00 AM"
CHOCHO,569643,"02/04/2026, 12:00:00 AM"
CHOCHO,286878,"01/05/2026, 12:00:00 AM"
DIEGO,1281,"01/27/2026, 12:00:00 AM"
EVELYN,585204,"02/10/2026, 12:00:00 AM"
VALERIA,472578,"02/25/2026, 12:00:00 AM"
CARO,1087,"02/06/2026, 12:00:00 AM"
DIEGO,43780,"02/01/2026, 12:00:00 AM"
SEBAS,188327,"02/28/2026, 12:00:00 AM"
EVELYN,732,"01/10/2026, 12:00:00 AM"
MAGALY,49955,"01/06/2026, 12:00:00 AM"
SEBAS,1292543,"02/17/2026, 12:00:00 AM"
DIEGO,627178,"01/04/2026, 12:00:00 AM"
EVELYN,383926,"02/24/2026, 12:00:00 AM"
EDWIN,814598,"02/15/2026, 12:00:00 AM"
EVELYN,125734,"01/27/2026, 12:00:00 AM"
VALERIA,1149,"02/26/2026, 12:00:00 AM"
DANIELA,1133589,"01/28/2026, 12:00:00 AM"
DANIELA,307670,"02/09/2026, 12:00:00 AM"
EDWIN,601624,"01/28/2026, 12:00:00 AM"
VALERIA,113776,"02/27/2026, 12:00:00 AM"
SEBAS,1122,"02/06/2026, 12:00:00 AM"
VALERIA,269556,"01/10/2026, 12:00:00 AM"
MAGALY,967,"02/23/2026, 12:00:00 AM"
EDWIN,1004,"02/07/2026, 12:00:00 AM"
DANIELA,282040,"01/26/2026, 12:00:00 AM"
MAGALY,594491,"01/08/2026, 12:00:00 AM"
SEBAS,96515,"02/17/2026, 12:00:00 AM"
MAGALY,56284,"01/30/2026, 12:00:00 AM"
CHOCHO,1181270,"02/03/2026, 12:00:00 AM"
EDWIN,280010,"02/06/2026, 12:00:00 AM"
EDWIN,901685,"02/10/2026, 12:00:00 AM"
CHOCHO,97869,"02/10/2026, 12:00:00 AM"
DANIELA,1245,"01/10/2026, 12:00:00 AM"
CHOCHO,1106779,"02/01/2026, 12:00:00 AM"
EDWIN,918,"01/15/2026, 12:00:00 AM"
CARO,251456,"02/08/2026, 12:00:00 AM"
EDWIN,1125200,"01/03/2026, 12:00:00 AM"
MAGALY,364457,"02/15/2026, 12:00:00 AM"
EDWIN,237295,"01/13/2026, 12:00:00 AM"
MAGALY,88995,"01/26/2026, 12:00:00 AM"
EDWIN,63826,"02/20/2026, 12:00:00 AM"
DANIELA,51760,"02/17/2026, 12:00:00 AM"
EDWIN,1187678,"01/06/2026, 12:00:00 AM"
